var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var1(t)
0.15337706,0.18095237,0.15952379,0.17632854,0.13501745,0.15572232
0.15572232,0.15952379,0.14523804,0.17391306,0.13719511,0.120544076
0.120544076,0.16190475,0.13333333,0.14734304,0.10452968,0.12757969
0.12757969,0.13333333,0.12142855,0.14009666,0.111062706,0.12992495
0.12992495,0.14761901,0.12857139,0.15700483,0.11324042,0.12992495
0.12992495,0.14285713,0.12142855,0.15217394,0.11324042,0.12288928
0.12288928,0.14285713,0.116666615,0.14975846,0.106707335,0.12757969
0.12757969,0.1380952,0.116666615,0.14975846,0.111062706,0.11819887
0.11819887,0.14999998,0.12619042,0.14009666,0.102351844,0.108817995
0.108817995,0.12857139,0.099999964,0.13526571,0.09364116,0.1135084
0.1135084,0.13333333,0.1047619,0.14492756,0.09799653,0.1135084
0.1135084,0.13333333,0.1047619,0.14009666,0.09799653,0.11819887
0.11819887,0.12619042,0.1047619,0.14009666,0.102351844,0.1135084
0.1135084,0.13333333,0.107142806,0.14009666,0.09799653,0.1135084
0.1135084,0.12619042,0.107142806,0.14009666,0.09799653,0.1135084
0.1135084,0.13333333,0.10952377,0.14251208,0.09799653,0.108817995
0.108817995,0.12857139,0.1047619,0.14009666,0.09364116,0.108817995
0.108817995,0.12380952,0.099999964,0.13768119,0.09364116,0.05722326
0.05722326,0.11428571,0.08571428,0.08454108,0.045731783,0.026735425
0.026735425,0.06666666,0.038095236,0.055555582,0.017421603,0.007973731
0.007973731,0.040476143,0.01666665,0.036231935,0.0,0.031425893
0.031425893,0.0,0.01666665,0.0,0.021777034,0.04549718
0.04549718,0.05238092,0.038095236,0.065217435,0.034843266,0.050187588
0.050187588,0.06666666,0.049999952,0.07487923,0.039198637,0.022045016
0.022045016,0.064285696,0.038095236,0.050724685,0.013066232,0.071294546
0.071294546,0.05238092,0.057142854,0.06280196,0.058797956,0.13696057
0.13696057,0.09523809,0.12619042,0.111111164,0.11977351,0.13930577
0.13930577,0.16190475,0.14047617,0.14975846,0.12195116,0.13696057
0.13696057,0.15476185,0.13095236,0.15942031,0.11977351,0.15572232
0.15572232,0.16666663,0.15952379,0.18115944,0.13719511,0.16275793
0.16275793,0.16190475,0.15476185,0.17874402,0.14372826,0.14165103
0.14165103,0.17380947,0.14999998,0.17391306,0.12412894,0.13696057
0.13696057,0.15714282,0.14285713,0.16425121,0.11977351,0.13930577
0.13930577,0.15238094,0.14047617,0.16908216,0.12195116,0.16041273
0.16041273,0.15714282,0.14761901,0.17391306,0.1415506,0.1697936
0.1697936,0.17619044,0.15714282,0.18115944,0.15026134,0.1674484
0.1674484,0.17380947,0.17142856,0.19082129,0.14808369,0.16275793
0.16275793,0.18809521,0.16428566,0.19565219,0.14372826,0.18386489
0.18386489,0.19523805,0.17619044,0.19806767,0.16332757,0.20028138
0.20028138,0.2095238,0.19285715,0.22463769,0.17857134,0.20731705
0.20731705,0.2095238,0.19523805,0.21980679,0.18510443,0.1885553
0.1885553,0.2119047,0.19285715,0.22222227,0.16768289,0.14634144
0.14634144,0.19999999,0.17380947,0.17391306,0.12848437,0.11819887
0.11819887,0.14523804,0.12619042,0.14975846,0.102351844,0.10412753
0.10412753,0.13095236,0.1047619,0.12077296,0.08928579,0.13227016
0.13227016,0.13333333,0.14047617,0.14975846,0.115418136,0.15572232
0.15572232,0.14999998,0.14761901,0.16666669,0.13719511,0.14399624
0.14399624,0.17380947,0.14761901,0.16908216,0.1263066,0.14399624
0.14399624,0.15238094,0.14047617,0.16908216,0.1263066,0.11819887
0.11819887,0.14285713,0.12380952,0.14975846,0.102351844,0.09005624
0.09005624,0.116666615,0.1047619,0.12077296,0.07621944,0.06894934
0.06894934,0.097619,0.07142854,0.096618414,0.05662024,0.087711036
0.087711036,0.08333331,0.08095235,0.09903383,0.07404184,0.11585361
0.11585361,0.09523809,0.10238093,0.108695686,0.10017431,0.09943712
0.09943712,0.10952377,0.08809519,0.11594206,0.08493036,0.1111632
0.1111632,0.116666615,0.10238093,0.13285029,0.09581882,0.1111632
0.1111632,0.13333333,0.1047619,0.13526571,0.09581882,0.12523448
0.12523448,0.13333333,0.11190474,0.14734304,0.10888499,0.11585361
0.11585361,0.12857139,0.10952377,0.13768119,0.10017431,0.120544076
0.120544076,0.13571423,0.11904758,0.15217394,0.10452968,0.11819887
0.11819887,0.12380952,0.10952377,0.14009666,0.102351844,0.13930577
0.13930577,0.13571423,0.12857139,0.14975846,0.12195116,0.17213881
0.17213881,0.15952379,0.15952379,0.16908216,0.15243906,0.14399624
0.14399624,0.18333328,0.15952379,0.17632854,0.1263066,0.09943712
0.09943712,0.15238094,0.13333333,0.13043481,0.08493036,0.13696057
0.13696057,0.1380952,0.13095236,0.15458941,0.11977351,0.13696057
0.13696057,0.15476185,0.13095236,0.16425121,0.11977351,0.12757969
0.12757969,0.14761901,0.12619042,0.15942031,0.111062706,0.12288928
0.12288928,0.14285713,0.116666615,0.14975846,0.106707335,0.15572232
0.15572232,0.14761901,0.14761901,0.16183579,0.13719511,0.14634144
0.14634144,0.16190475,0.14047617,0.16908216,0.12848437,0.14634144
0.14634144,0.16190475,0.13333333,0.17874402,0.12848437,0.13461536
0.13461536,0.14285713,0.12142855,0.15458941,0.11759579,0.12288928
0.12288928,0.15476185,0.12857139,0.15458941,0.106707335,0.1111632
0.1111632,0.11428571,0.097619,0.12560391,0.09581882,0.12288928
0.12288928,0.13095236,0.10952377,0.13768119,0.106707335,0.14165103
0.14165103,0.14761901,0.12857139,0.15458941,0.12412894,0.15572232
0.15572232,0.17619044,0.14761901,0.17632854,0.13719511,0.120544076
0.120544076,0.15952379,0.13095236,0.15217394,0.10452968,0.13461536
0.13461536,0.13571423,0.12142855,0.15217394,0.11759579,0.13461536
0.13461536,0.15476185,0.12619042,0.15942031,0.11759579,0.13461536
0.13461536,0.14761901,0.12380952,0.15458941,0.11759579,0.14634144
0.14634144,0.13333333,0.14047617,0.14975846,0.12848437,0.15806752
0.15806752,0.1690476,0.14523804,0.1859904,0.13937289,0.1697936
0.1697936,0.17380947,0.15714282,0.18840581,0.15026134,0.1697936
0.1697936,0.18095237,0.16666663,0.1859904,0.15026134,0.18151969
0.18151969,0.18571424,0.18571424,0.20289856,0.1611498,0.17917448
0.17917448,0.20476186,0.18333328,0.21256042,0.15897208,0.15572232
0.15572232,0.17619044,0.15714282,0.18840581,0.13719511,0.17213881
0.17213881,0.17142856,0.15952379,0.18840581,0.15243906,0.15572232
0.15572232,0.17142856,0.14761901,0.17874402,0.13719511,0.16510314
0.16510314,0.18095237,0.15952379,0.18840581,0.14590597,0.17917448
0.17917448,0.18809521,0.17619044,0.19806767,0.15897208,0.17917448
0.17917448,0.17142856,0.1785714,0.18840581,0.15897208,0.17213881
0.17213881,0.19523805,0.17380947,0.20531404,0.15243906,0.17213881
0.17213881,0.18571424,0.16428566,0.20289856,0.15243906,0.18151969
0.18151969,0.18333328,0.17142856,0.20048314,0.1611498,0.17682922
0.17682922,0.19285709,0.17142856,0.20772952,0.15679443,0.17448401
0.17448401,0.19285709,0.1690476,0.20289856,0.15461671,0.18151969
0.18151969,0.19047618,0.17142856,0.20531404,0.1611498,0.19559097
0.19559097,0.19999999,0.18571424,0.2149759,0.17421609,0.19559097
0.19559097,0.20476186,0.18571424,0.21980679,0.17421609,0.19793618
0.19793618,0.21428567,0.19047618,0.22222227,0.17639369,0.19324577
0.19324577,0.21428567,0.18571424,0.21980679,0.1720382,0.20262665
0.20262665,0.2095238,0.19047618,0.21980679,0.18074924,0.20497185
0.20497185,0.2190476,0.19523805,0.2149759,0.18292677,0.19324577
0.19324577,0.21666664,0.19047618,0.21739131,0.1720382,0.18151969
0.18151969,0.19999999,0.17380947,0.21256042,0.1611498,0.20262665
0.20262665,0.20714283,0.20714283,0.21739131,0.18074924,0.27298307
0.27298307,0.2190476,0.26666665,0.23671502,0.2460801,0.2448405
0.2448405,0.27619046,0.25476187,0.28019327,0.2199477,0.22373354
0.22373354,0.25714284,0.23809522,0.25603867,0.2003485,0.2401501
0.2401501,0.24047619,0.23095238,0.25845414,0.21559244,0.21435267
0.21435267,0.24761903,0.22380948,0.24154592,0.19163746,0.22138834
0.22138834,0.23809522,0.21190476,0.24879229,0.19817078,0.21669793
0.21669793,0.24047619,0.21428567,0.24879229,0.19381535,0.21200746
0.21200746,0.23095238,0.2095238,0.2439614,0.18945992,0.21435267
0.21435267,0.23571426,0.21666664,0.24637681,0.19163746,0.17448401
0.17448401,0.20714283,0.1785714,0.19806767,0.15461671,0.18386489
0.18386489,0.18333328,0.1785714,0.20048314,0.16332757,0.1697936
0.1697936,0.18571424,0.1690476,0.19565219,0.15026134,0.18386489
0.18386489,0.19523805,0.18095237,0.20531404,0.16332757,0.17682922
0.17682922,0.19999999,0.17619044,0.20289856,0.15679443,0.19090056
0.19090056,0.19761902,0.18333328,0.2149759,0.16986078,0.19793618
0.19793618,0.20714283,0.18571424,0.2149759,0.17639369,0.1885553
0.1885553,0.20714283,0.18571424,0.2149759,0.16768289,0.20497185
0.20497185,0.21428567,0.20238096,0.22705317,0.18292677,0.21200746
0.21200746,0.22857141,0.20714283,0.23671502,0.18945992,0.21904314
0.21904314,0.22857141,0.20714283,0.23913044,0.195993,0.23780483
0.23780483,0.2428571,0.22857141,0.25603867,0.21341461,0.2401501
0.2401501,0.25714284,0.23095238,0.26570052,0.21559244,0.24953091
0.24953091,0.23809522,0.23809522,0.25603867,0.22430319,0.24953091
0.24953091,0.26666665,0.23809522,0.28502417,0.22430319,0.24953091
0.24953091,0.26666665,0.23809522,0.28502417,0.22430319,0.25656658
0.25656658,0.28095233,0.2523809,0.28985512,0.2308361,0.25656658
0.25656658,0.27619046,0.24761903,0.27536237,0.2308361,0.24953091
0.24953091,0.28095233,0.2523809,0.27536237,0.22430319,0.24953091
0.24953091,0.2738095,0.24523807,0.27536237,0.22430319,0.25422138
0.25422138,0.26666665,0.24761903,0.28502417,0.22865856,0.26829267
0.26829267,0.27619046,0.2595238,0.29227054,0.24172473,0.2636022
0.2636022,0.28809524,0.2595238,0.29468602,0.23736918,0.261257
0.261257,0.27619046,0.2595238,0.29468602,0.23519158,0.2471857
0.2471857,0.2738095,0.25,0.2777778,0.22212547,0.2589118
0.2589118,0.26428568,0.24761903,0.27536237,0.23301387,0.27298307
0.27298307,0.26666665,0.26190472,0.28019327,0.2697972,0.26829267
0.26829267,0.29047614,0.26428568,0.29468602,0.26532727,0.24953091
0.24953091,0.27857143,0.25476187,0.268116,0.24744743,0.25656658
0.25656658,0.26666665,0.24523807,0.28260875,0.25415242,0.27532828
0.27532828,0.27619046,0.26666665,0.28985512,0.27203238,0.27532828
0.27532828,0.29999995,0.27142853,0.3019324,0.27203238,0.26829267
0.26829267,0.29999995,0.27142853,0.28985512,0.26532727,0.22607875
0.22607875,0.26190472,0.23809522,0.25362325,0.2250976,0.22607875
0.22607875,0.2428571,0.21428567,0.26086962,0.2250976,0.19793618
0.19793618,0.2119047,0.19523805,0.22222227,0.19827777,0.19793618
0.19793618,0.21428567,0.18571424,0.23188406,0.19827777,0.19793618
0.19793618,0.21428567,0.18571424,0.23188406,0.19827777,0.19793618
0.19793618,0.21428567,0.18571424,0.23188406,0.19827777,0.19793618
0.19793618,0.21428567,0.18571424,0.23188406,0.19827777,0.19793618
0.19793618,0.21428567,0.18571424,0.23188406,0.19827777,0.21669793
0.21669793,0.22142857,0.2095238,0.23671502,0.21615767,0.22842401
0.22842401,0.23333329,0.22142857,0.25120777,0.22733265,0.23780483
0.23780483,0.24523807,0.22857141,0.25603867,0.23627251,0.20966226
0.20966226,0.2523809,0.22380948,0.22946864,0.20945263,0.19324577
0.19324577,0.2190476,0.19047618,0.20531404,0.19380772,0.20497185
0.20497185,0.19999999,0.19523805,0.2149759,0.2049827,0.22373354
0.22373354,0.22380948,0.21190476,0.23913044,0.2228626,0.20731705
0.20731705,0.22619045,0.20238096,0.23188406,0.20721763,0.19793618
0.19793618,0.22142857,0.19523805,0.21739131,0.19827777,0.22607875
0.22607875,0.22857141,0.21666664,0.24154592,0.2250976,0.21200746
0.21200746,0.23571426,0.2095238,0.23671502,0.21168762,0.17448401
0.17448401,0.2190476,0.19285715,0.19323677,0.17592794,0.1885553
0.1885553,0.19047618,0.18095237,0.20289856,0.18933773,0.20497185
0.20497185,0.22142857,0.19999999,0.22463769,0.2049827,0.19324577
0.19324577,0.22619045,0.19761902,0.22222227,0.19380772,0.17448401
0.17448401,0.19999999,0.18095237,0.19323677,0.17592794,0.14868665
0.14868665,0.17142856,0.14761901,0.17632854,0.15134299,0.12288928
0.12288928,0.14761901,0.12380952,0.14734304,0.12675804,0.12757969
0.12757969,0.13333333,0.12619042,0.14492756,0.13122803,0.14165103
0.14165103,0.14761901,0.13571423,0.16183579,0.144638,0.11819887
0.11819887,0.15714282,0.12857139,0.14734304,0.12228811,0.13227016
0.13227016,0.14047617,0.12380952,0.15458941,0.13569808,0.13227016
0.13227016,0.14999998,0.12619042,0.16183579,0.13569808,0.15337706
0.15337706,0.15952379,0.14047617,0.17391306,0.15581304,0.14634144
0.14634144,0.1690476,0.14523804,0.17149764,0.149108,0.15103185
0.15103185,0.15238094,0.14285713,0.16908216,0.15357798,0.17213881
0.17213881,0.17380947,0.16428566,0.18840581,0.17369282,0.14868665
0.14868665,0.18809521,0.15952379,0.18115944,0.15134299,0.16510314
0.16510314,0.16190475,0.15952379,0.17874402,0.16698796,0.1674484
0.1674484,0.18095237,0.15714282,0.19082129,0.16922295,0.15806752
0.15806752,0.19047618,0.16190475,0.1859904,0.16028291,0.17213881
0.17213881,0.17619044,0.16190475,0.19082129,0.17369282,0.19090056
0.19090056,0.19761902,0.18095237,0.21014494,0.19157273,0.19324577
0.19324577,0.19285709,0.18095237,0.21014494,0.19380772,0.17213881
0.17213881,0.19523805,0.17380947,0.20531404,0.17369282,0.17213881
0.17213881,0.19285709,0.17142856,0.20289856,0.17369282,0.15103185
0.15103185,0.18095237,0.15476185,0.18115944,0.15357798,0.14399624
0.14399624,0.16428566,0.1380952,0.16908216,0.14687294,0.14634144
0.14634144,0.15714282,0.14285713,0.17149764,0.149108,0.14165103
0.14165103,0.16428566,0.14285713,0.16908216,0.144638,0.14165103
0.14165103,0.16190475,0.13333333,0.16666669,0.144638,0.15337706
0.15337706,0.17142856,0.15238094,0.17391306,0.15581304,0.14634144
0.14634144,0.17619044,0.14999998,0.17874402,0.149108,0.14634144
0.14634144,0.16666663,0.14285713,0.17874402,0.149108,0.15337706
0.15337706,0.16190475,0.14285713,0.17874402,0.15581304,0.15103185
0.15103185,0.17619044,0.14761901,0.16425121,0.15357798,0.14634144
0.14634144,0.16190475,0.13571423,0.17149764,0.149108,0.1885553
0.1885553,0.16190475,0.18095237,0.17149764,0.18933773,0.20262665
0.20262665,0.2095238,0.19047618,0.22463769,0.2027477,0.19559097
0.19559097,0.22380948,0.19999999,0.22705317,0.19604266,0.18386489
0.18386489,0.2095238,0.18571424,0.21014494,0.18486774,0.21200746
0.21200746,0.19999999,0.20476186,0.21739131,0.21168762,0.25656658
0.25656658,0.23571426,0.24523807,0.25362325,0.25415242,0.23076922
0.23076922,0.24761903,0.24523807,0.26086962,0.22956753,0.20262665
0.20262665,0.24047619,0.21428567,0.23671502,0.2027477,0.20966226
0.20966226,0.22142857,0.20238096,0.23671502,0.20945263,0.20966226
0.20966226,0.2190476,0.19999999,0.23429954,0.20945263,0.24953091
0.24953091,0.22380948,0.23809522,0.23671502,0.24744743,0.28001875
0.28001875,0.26666665,0.2738095,0.28502417,0.2765022,0.25187618
0.25187618,0.29761904,0.26904762,0.2777778,0.24968237,0.23311442
0.23311442,0.2738095,0.24523807,0.26570052,0.23180246,0.23311442
0.23311442,0.2523809,0.23095238,0.25845414,0.23180246,0.22607875
0.22607875,0.24523807,0.22142857,0.25603867,0.2250976,0.24953091
0.24953091,0.24523807,0.2595238,0.26328504,0.24744743,0.24953091
0.24953091,0.26904762,0.2428571,0.27536237,0.24744743,0.24953091
0.24953091,0.26666665,0.25476187,0.28019327,0.24744743,0.29174483
0.29174483,0.27857143,0.29047614,0.29468602,0.28767717,0.3011257
0.3011257,0.31904757,0.30238098,0.32850248,0.29661727,0.28001875
